G000307585	2	1239	186801	68295	543371	28895	28896
G000307935	2	1224	1236	0	0	0	1208365
G000307955	2	1224	28221	213115	194924	872	184917
G000307975	2	1224	1236	72274	468	469	470
G000308735	2	1224	1236	91347	543	570	1134687
G000309845	2	1239	186801	186802	31979	1485	1196322
G000312945	2	1224	28216	80840	506	517	518
G000317335	2	1224	28216	80840	506	517	35814
G000319535	2	1224	1236	91347	543	413496	413503
G000319615	2	1224	1236	91347	543	413496	28141
G000319695	2	1239	91061	1385	186817	1386	1392
G000319735	2	1239	91061	1385	186817	1386	1209372
G000322785	2	1239	91061	186826	1300	1301	1311
G000325625	2	201174	1760	85007	85025	1827	44752
G000330025	2	1224	1236	91347	543	590	28901
G000330405	2	1224	1236	91347	543	590	28901
G000330765	2	1224	1236	91347	1903409	53335	549
G000331635	2	1224	28211	356	118882	234	29461
G000332645	2	1239	91061	1385	186817	1386	1423
G000333815	2	201174	84998	84999	84107	1472762	1232426
G000335395	2	1224	1236	72274	135621	286	287
G000336095	2	1224	1236	91347	543	590	28901
G000340945	2	201174	1760	85012	83676	2013	61305
G000341585	2	1117	0	1890424	2303730	1222	1223
G000347935	2	1239	91061	186826	1300	1301	1310
G000353875	2	67818	0	0	0	1454725	1454726
G000353935	2	1224	1236	72274	468	469	470
G000353995	2	1224	1236	72274	468	469	470
G000359545	2	1224	1236	118969	118968	776	777
G000364545	2	1224	28211	0	0	0	938624
G000364825	2	201174	1760	85007	1762	1763	1773
G000367165	2	1224	1236	91347	543	570	573
G000367685	2	1224	1236	91347	1903409	551	552
G000367705	2	200918	188708	1643946	1643948	1184396	1236046
G000371745	2	1224	28211	0	0	0	938663
G000371845	2	1224	28211	0	0	0	938665
G000371865	2	1224	28211	0	0	0	938633
G000372785	2	1224	1236	0	0	0	1131274
G000373445	2	201174	1760	85011	2062	1883	1157629
G000374205	2	1224	28211	356	41294	374	375
G000380305	2	976	200643	171549	171551	836	837
G000380765	2	456828	0	0	0	0	1047070
G000382925	2	1239	91061	1385	186820	1637	1639
G000382945	2	1239	91061	1385	186820	1637	1639
G000383115	2	1224	28211	0	0	0	939296
G000383355	2	976	117743	200644	49546	237	1009412
G000384855	2	1224	1236	0	0	0	1007115
G000384895	2	1224	1236	0	0	0	1007114
G000384915	2	1224	1236	0	0	0	1007117
G000385675	2	1239	91061	186826	1300	1301	1313
G000385715	2	1239	91061	186826	1300	1301	1313
G000385735	2	1239	91061	186826	1300	1301	1313
G000385795	2	1239	91061	186826	1300	1301	1313
G000388025	2	1224	1236	135623	641	662	670
G000389905	2	201174	1760	85007	1762	1763	1773
G000389925	2	201174	1760	85007	1762	1763	1773
G000390045	2	1239	91061	1385	90964	1279	283734
G000390385	2	1224	1236	91347	543	547	1313264
G000390425	2	1224	1236	91347	543	547	550
G000397225	2	1224	1236	91347	543	561	562
G000397845	2	456828	0	0	0	0	1046963
G000399805	2	1224	1236	72274	135621	286	287
G000402055	2	1224	28216	80840	119060	32008	28450
G000402215	2	456828	0	0	0	0	1046952
G000402595	2	67817	0	0	0	0	1047013
G000402635	2	67817	0	0	0	0	1047018
G000402655	2	62680	0	0	0	0	939857
G000402815	2	62680	0	0	0	0	1007123
G000403055	2	456828	0	0	0	0	1046965
G000403625	2	1239	91061	186826	1300	1301	1346
G000403945	2	1224	28221	213115	194924	872	1292024
G000404765	2	456828	0	0	0	0	1046975
G000404785	2	456828	0	0	0	0	1046966
G000404825	2	456828	0	0	0	0	1046954
G000404865	2	456828	0	0	0	0	1046957
G000404885	2	456828	0	0	0	0	1046958
G000404905	2	456828	0	0	0	0	1046959
G000405105	2	456828	0	0	0	0	1046972
G000405345	2	67818	0	0	0	0	1047052
G000405605	2	67818	0	0	0	0	1047051
G000409505	2	1239	91061	1385	186817	1386	1202457
G000409695	2	1239	186801	186802	31979	1485	223919
G000410075	2	1239	91061	186826	33958	1578	1597
G000411595	2	1239	91061	1385	186822	44249	78058
G000411895	2	201174	1760	85007	1762	1763	1773
G000412735	2	1224	1236	72274	135621	286	287
G000413335	2	201174	1760	85009	31957	1743	1203571
G000414965	2	1239	91061	186826	81852	1350	1352
G000416275	2	1224	1236	135619	135620	0	1330036
G000416365	2	201174	1760	85007	1762	1763	1273687
G000416445	2	1224	28216	80840	119060	1822464	252970
G000417565	2	204428	204429	51291	809	810	83554
G000419465	2	1224	28211	0	0	0	938639
G000419505	2	1224	28211	0	0	0	938615
G000419545	2	1224	28211	54526	1655514	198251	198252
G000421085	2	1224	28211	356	82115	106591	936134
G000421865	2	1224	28216	80840	119060	32008	1298859
G000427055	2	1239	91061	186826	1300	1301	1311
G000427525	2	976	1853228	1853229	563835	1612198	1076522
G000428385	2	1224	28216	0	0	0	938772
G000429385	2	1224	28216	80840	506	507	511
G000430305	2	1239	91061	186826	1300	1301	28037
G000430325	2	1239	91061	186826	1300	1301	1313
G000430365	2	1239	91061	186826	1300	1301	28037
G000431055	2	976	200643	171549	815	816	1262743
G000431155	2	976	200643	171549	815	816	1262753
G000431215	2	976	200643	171549	171552	838	1262917
G000431235	2	1239	526524	526525	128827	100883	1262856
G000431255	2	976	200643	171549	2005525	375288	1263091
G000431275	2	976	200643	171549	171552	838	1262935
G000431335	2	1239	186801	186802	31979	1485	1262796
G000431375	2	1239	186801	186802	31979	1485	1262832
G000431395	2	1239	909932	909929	1843491	158846	1263086
G000431475	2	1239	186801	186802	186803	0	1262983
G000431595	2	203691	203692	1643686	143786	29521	1262760
G000431635	2	976	200643	171549	815	816	1262738
G000431675	2	201174	84998	1643822	1643826	84111	1262874
G000431735	2	1239	186801	186802	186806	1730	1262895
G000431755	2	201174	1760	85004	31953	1678	1263059
G000431795	2	1239	186801	186802	31979	1485	1262793
G000431815	2	1239	186801	186802	186803	830	1262761
G000431975	2	976	200643	171549	171552	838	1262938
G000432015	2	1239	186801	186802	31979	1485	1262770
G000432035	2	1239	186801	186802	186803	841	1263105
G000432095	2	976	200643	171549	815	816	1263041
G000432135	2	1239	0	0	0	0	1263002
G000432155	2	1239	186801	186802	186806	1730	1262888
G000432195	2	1239	0	0	0	0	1263022
G000432235	2	1239	186801	186802	186806	1730	1263079
G000432255	2	544448	31969	186329	2146	2147	1262686
G000432295	2	976	200643	171549	815	816	1262737
G000432335	2	1239	0	0	0	0	1262995
G000432355	2	1239	186801	186802	186806	1730	1262881
G000432375	2	1239	0	0	0	0	1262999
G000432415	2	1239	186801	186802	31979	1485	1262776
G000432455	2	1239	186801	186802	541000	1263	1262951
G000432495	2	976	200643	171549	815	816	1263047
G000432535	2	976	200643	171549	815	816	1262746
G000432555	2	1239	186801	186802	31979	1485	1262836
G000432595	2	1239	186801	186802	31979	1485	1262833
G000432635	2	1239	186801	186802	186803	189330	1263073
G000432675	2	1239	186801	186802	186803	841	1262949
G000432695	2	976	200643	171549	815	816	1262747
G000432715	2	976	200643	171549	171550	239759	1263035
G000432735	2	976	200643	171549	815	816	1262739
G000432775	2	976	200643	171549	171550	239759	1262698
G000432795	2	1239	526524	526525	128827	100883	1262854
G000432815	2	1239	186801	186802	186803	841	1262947
G000432835	2	1239	186801	186802	31979	1485	1262804
G000432855	2	1239	0	0	0	0	1263032
G000432895	2	1239	0	0	0	0	1263023
G000432915	2	1239	0	0	0	0	1263008
G000432955	2	1224	1236	91347	543	561	562
G000432995	2	1239	186801	186802	31979	1485	1262769
G000433055	2	1239	526524	526525	128827	100883	1262853
G000433075	2	1239	186801	186802	186803	33042	1262863
G000433135	2	1239	186801	186802	31979	1485	1262847
G000433195	2	1239	0	0	0	0	1263003
G000433315	2	1239	0	0	0	0	1263020
G000433335	2	1239	186801	186802	31979	1485	1262772
G000433395	2	1239	186801	186802	31979	1485	1263067
G000433435	2	976	200643	171549	171550	239759	1262697
G000433495	2	1239	186801	186802	541000	1263	1262950
G000433535	2	1239	186801	186802	186803	189330	1262873
G000433555	2	1239	186801	186802	541000	1263	1263106
G000433595	2	1239	186801	186802	31979	1485	1262800
G000433615	2	1239	186801	186802	186803	841	1262941
G000433655	2	1224	1236	91347	543	570	1263083
G000433675	2	1239	186801	186802	31979	1485	1262806
G000433695	2	32066	203490	203491	203492	848	1262900
G000433715	2	976	200643	171549	815	816	1263052
G000433775	2	1224	28221	29	31	83461	1262867
G000433795	2	976	200643	171549	171550	239759	1262692
G000433815	2	1239	186801	186802	186803	572511	1262756
G000433835	2	1239	186801	186802	31979	1485	1263063
G000433855	2	201174	84998	84999	84107	102106	1262852
G000433895	2	976	200643	171549	171552	838	1262926
G000434015	2	1239	186801	186802	31979	1485	1262822
G000434035	2	1239	186801	186802	31979	1485	1262810
G000434075	2	1239	0	0	0	0	1263009
G000434175	2	544448	31969	2085	2092	2093	1262905
G000434215	2	976	200643	171549	815	816	1262736
G000434235	2	976	200643	171549	171550	239759	1262693
G000434275	2	1239	186801	186802	186803	841	1262943
G000434315	2	1239	186801	186802	186806	1730	1262880
G000434335	2	1239	186801	186802	31979	1485	1262813
G000434375	2	1239	186801	186802	186803	0	1262984
G000434415	2	1239	186801	186802	186806	1730	1263077
G000434495	2	1239	186801	186802	31979	1485	1262818
G000434555	2	1239	186801	186802	31979	1485	1262817
G000434575	2	1239	0	0	0	0	1263031
G000434595	2	1239	186801	186802	541000	216851	1262898
G000434615	2	1239	186801	186802	31979	1485	1262816
G000434635	2	1239	0	0	0	0	1263000
G000434655	2	1239	186801	186802	31979	1485	1262805
G000434695	2	1239	186801	186802	541000	1263	1262963
G000434755	2	1239	91061	186826	1300	1301	1263110
G000434795	2	1239	186801	186802	186806	1730	1263080
G000434875	2	976	200643	171549	815	816	1262750
G000434895	2	1239	909932	1843488	909930	33024	626940
G000434935	2	976	200643	171549	815	816	1262748
G000434995	2	1239	0	0	0	0	1263019
G000435015	2	976	200643	171549	815	816	1263053
G000435095	2	976	200643	171549	815	816	1262740
G000435115	2	976	200643	171549	815	816	1262744
G000435135	2	1239	186801	186802	186803	841	1263104
G000435195	2	1239	186801	186802	31979	1485	1262778
G000435215	2	1239	186801	186802	186803	572511	1262758
G000435235	2	201174	1760	85004	31953	1678	1263057
G000435255	2	976	200643	171549	171552	838	1263102
G000435295	2	1239	0	0	0	0	1263001
G000435315	2	976	200643	171549	815	816	1263040
G000435375	2	1239	186801	186802	31979	1485	1262841
G000435415	2	976	200643	171549	815	816	1262752
G000435435	2	976	200643	171549	171550	239759	1262694
G000435515	2	1239	0	0	0	0	1262997
G000435535	2	1239	186801	186802	31979	1485	1262823
G000435675	2	201174	84998	1643822	1643826	84111	1262876
G000435695	2	1239	186801	186802	186803	0	1262985
G000435755	2	1239	186801	186802	31979	1485	1262815
G000435835	2	1239	186801	186802	31979	1485	1262780
G000435855	2	1239	186801	186802	541000	1263	1262967
G000435875	2	1239	186801	186802	186806	1730	1263078
G000435895	2	976	200643	171549	2005525	195950	1262978
G000435915	2	201174	1760	85004	31953	1678	1263058
G000435935	2	1239	186801	186802	541000	1263	1262962
G000435975	2	1239	186801	186802	216572	459786	1262911
G000436015	2	976	200643	171549	171552	838	1262931
G000436115	2	1239	0	0	0	0	1263027
G000436175	2	1239	186801	186802	31979	1485	1262828
G000436235	2	976	200643	171549	171552	838	1262936
G000436315	2	976	200643	171549	2005525	375288	1262912
G000436335	2	1239	186801	186802	31979	1485	1262779
G000436355	2	976	200643	171549	171550	239759	1263036
G000436375	2	1224	28211	204441	41295	191	1262705
G000436495	2	976	200643	171549	2005525	375288	1262913
G000436515	2	976	200643	171549	815	816	1263043
G000436555	2	976	200643	171549	815	816	1263038
G000436575	2	1239	186801	186802	31979	1485	1262787
G000436655	2	976	200643	171549	815	816	1263039
G000436715	2	1239	186801	186802	186803	33042	1263070
G000436735	2	1239	0	0	0	0	1263006
G000436755	2	1239	186801	186802	31979	1485	1262785
G000436815	2	201174	1760	85004	31953	1678	1263060
G000436875	2	1239	186801	186802	216572	459786	1262910
G000436955	2	1239	186801	186802	186803	841	1262940
G000436975	2	1239	186801	186802	31979	1485	1262768
G000437035	2	1239	186801	186802	541000	1263	1262960
G000437095	2	1239	186801	186802	186803	841	1262948
G000437115	2	1239	186801	186802	31979	1485	1262812
G000437135	2	976	200643	171549	815	816	1263048
G000437155	2	201174	84998	84999	84107	102106	1262851
G000437195	2	1239	186801	186802	186803	189330	1263074
G000437215	2	1239	186801	186802	31979	1485	1262807
G000437275	2	1239	186801	186802	31979	1485	1262802
G000437295	2	976	200643	171549	815	816	1263055
G000437315	2	544448	31969	2085	2092	2093	1262904
G000437355	2	1239	0	0	0	0	1263024
G000437415	2	1239	186801	186802	541000	1263	1262968
G000437455	2	1239	186801	186802	31979	1485	1262799
G000437475	2	976	200643	171549	2005525	195950	1262979
G000437515	2	1224	28211	204441	433	522	1262689
G000437555	2	1239	909932	1843488	909930	904	1262688
G000437595	2	1239	186801	186802	541000	216851	1262897
G000437695	2	1239	0	0	0	0	1263018
G000437735	2	1239	186801	186802	186806	1730	1262889
G000437755	2	1239	186801	186802	186803	841	1262944
G000437775	2	32066	203490	203491	203492	848	1262901
G000437795	2	976	200643	171549	171552	838	1262924
G000437855	2	1239	186801	186802	31979	1485	1262820
G000437875	2	1239	186801	186802	31979	1485	1262788
G000437895	2	1239	186801	186802	31979	1485	1262846
G000437935	2	1239	909932	1843489	31977	906	1263087
G000437955	2	1239	186801	186802	186806	1730	1262892
G000438055	2	1239	186801	186802	31979	1485	1262843
G000438075	2	1239	186801	186802	31979	1485	1262827
G000438115	2	976	200643	171549	171552	838	1262933
G000438135	2	1239	91061	186826	1300	1301	1263109
G000438155	2	1239	0	0	0	0	1262988
G000438175	2	32066	203490	203491	203492	848	1262899
G000438195	2	544448	31969	2085	2092	2093	1262906
G000438235	2	1224	28216	80840	995019	40544	1262975
G000438255	2	1239	186801	186802	31979	1485	1262801
G000438315	2	1239	186801	186802	541000	1263	1262955
G000438355	2	1239	186801	186802	31979	1485	1262789
G000438375	2	1239	186801	186802	186803	841	1262942
G000438515	2	1239	91061	186826	81852	1350	71452
G000438555	2	1239	91061	1385	0	33986	1315212
G000438985	2	976	0	0	0	0	938698
G000439025	2	976	0	0	0	0	938709
G000439395	2	1224	1236	135625	712	2094023	738
G000439555	2	1224	1236	135622	72275	226	314275
G000439615	2	1239	186801	186802	31979	1485	1491
G000439635	2	1239	186801	186802	31979	1485	1491
G000440235	2	1239	91061	186826	1300	1301	1307
G000442765	2	1239	91061	186826	33958	1578	1263084
G000444015	2	1239	91061	186826	1300	1301	1314
G000444075	2	1239	186801	186802	186804	1849828	1505
G000444445	2	1224	1236	91347	543	590	28901
G000444765	2	200918	188708	2419	188709	2335	1348331
G000445185	2	1239	186801	68295	186814	1754	1350366
G000447245	2	1379697	0	0	0	0	1379698
G000450225	2	1239	186801	186802	186804	1870884	1496
G000451125	2	1239	186801	186802	186804	1870884	1496
G000452885	2	1239	91061	1385	90964	1279	1280
G000454085	2	1239	91061	186826	1300	1301	1314
G000454305	2	1224	28211	356	119045	407	1166158
G000454475	2	1224	1236	135623	641	662	670
G000455145	2	201174	1760	85007	1762	1763	1370121
G000463215	2	201174	1760	85007	1762	1763	1773
G000464575	2	1224	1236	91347	543	590	28901
G000464705	2	1224	1236	72274	468	469	470
G000464895	2	1224	1236	91347	543	590	28901
G000464915	2	1224	1236	91347	543	561	562
G000464935	2	1224	1236	91347	543	590	28901
G000465325	2	1224	28211	356	41294	374	1230476
G000465895	2	201174	1760	85006	1268	1663	1349820
G000466125	2	201174	1760	85007	1762	1763	1773
G000466145	2	201174	1760	85007	1762	1763	1773
G000466305	2	201174	1760	2037	2049	1654	1227263
G000466845	2	1239	91061	186826	33958	1578	1590
G000466865	2	1239	91061	186826	33958	1578	47715
G000467025	2	1224	1236	72274	135621	286	50340
G000467045	2	1224	1236	72274	135621	286	598550
G000467675	2	1224	1236	72274	135621	286	287
G000468875	2	1239	91061	186826	1300	1301	1314
G000470975	2	1239	91061	1385	186817	1386	1071072
G000471785	2	1239	186801	186802	31979	1485	1232450
G000471925	2	1224	28216	80840	119060	48736	329
G000472765	2	1224	28211	356	41294	374	29448
G000473005	2	1224	28211	356	41294	374	29448
G000474595	2	201174	1760	85007	1762	1763	1773
G000477515	2	1239	91061	186826	33958	1578	1613
G000477655	2	201174	1760	85009	31957	1743	1203635
G000477675	2	201174	1760	85009	31957	1743	1203633
G000477695	2	201174	1760	85009	31957	1743	1203576
G000477715	2	201174	1760	85009	31957	1743	1203573
G000477735	2	201174	1760	85009	31957	1743	1203572
G000477755	2	201174	1760	85009	31957	1743	1203634
G000477775	2	201174	1760	85009	31957	1743	1203631
G000477815	2	201174	1760	85009	31957	1743	1203577
G000477835	2	201174	1760	85009	31957	1743	1203575
G000479375	2	1239	91061	186826	1300	1357	1358
G000479575	2	1224	28216	80840	506	517	520
G000479755	2	1224	28216	80840	506	517	520
G000479775	2	1224	28216	80840	506	517	520
G000480015	2	1224	28211	356	118882	234	235
G000483225	2	1224	28216	80840	119060	48736	1268341
G000483345	2	1224	28216	80840	119060	48736	1268318
G000483405	2	1224	28216	0	0	0	1268298
G000483645	2	1239	91061	186826	1300	1301	1314
G000483755	2	1224	1236	91347	543	590	28901
G000484355	2	1224	1236	91347	543	590	28901
G000484455	2	1224	1236	91347	543	590	28901
G000485415	2	1224	28216	80840	119060	48736	1268314
G000486205	2	1224	1236	91347	543	590	28901
G000486385	2	1224	1236	91347	543	590	28901
G000486525	2	1224	1236	91347	543	590	28901
G000486605	2	1224	1236	91347	543	590	28901
G000487315	2	1224	1236	91347	543	590	28901
G000487395	2	1224	1236	91347	543	590	28901
G000494045	2	456828	0	0	0	0	1379397
G000494305	2	62680	0	0	0	0	1379406
G000495295	2	1224	1236	91347	543	590	28901
G000496325	2	1224	1236	72274	135621	286	287
G000499025	2	1239	91061	186826	81852	1350	1351
G000500165	2	201174	1760	85007	1762	670516	36809
G000500185	2	201174	1760	85007	1762	670516	36809
G000500385	2	1224	1236	135623	641	662	670
G000500635	2	201174	1760	85011	2062	1883	711393
G000500915	2	1224	28211	204455	31989	1060	1408890
G000501295	2	203691	203692	136	1643685	64895	139
G000501315	2	203691	203692	136	1643685	64895	139
G000501375	2	203691	203692	136	1643685	64895	139
G000501475	2	203691	203692	136	1643685	64895	139
G000501955	2	203691	203692	136	1643685	64895	139
G000502035	2	203691	203692	136	1643685	64895	139
G000502195	2	203691	203692	136	1643685	64895	29518
G000503195	2	1224	28211	204457	41297	150203	1419876
G000504605	2	1224	28211	54526	1655514	0	939316
G000504625	2	1224	28211	54526	1655514	0	939306
G000504645	2	201174	1760	0	0	0	932042
G000504725	2	201174	1760	85007	1762	1763	1764
G000504845	2	201174	1760	85007	1762	1763	1764
G000505015	2	201174	1760	85007	1762	1763	1764
G000505065	2	221216	0	0	0	0	1394712
G000505585	2	1239	91061	186826	81852	1350	1351
G000505805	2	1224	1236	72274	135621	286	287
G000505825	2	1224	1236	72274	135621	286	287
G000506605	2	1239	91061	186826	1300	1301	1313
G000506665	2	1239	91061	186826	1300	1301	257758
G000508285	2	1224	28216	80840	506	222	85698
G000508445	2	1239	186801	186802	186804	1505657	261299
G000508465	2	1239	186801	186802	31979	1485	1492
G000508525	2	1239	909932	1843489	31977	909928	620903
G000508545	2	1239	91061	186826	1300	1301	1328
G000508605	2	1239	91061	186826	1300	1301	1403937
G000508705	2	1239	91061	186826	81852	1350	1351
G000508905	2	1239	186801	186802	31979	1649459	154046
G000509025	2	1239	186801	186802	0	0	1232452
G000509305	2	1224	1236	72274	468	469	470
G000510385	2	976	200643	171549	2005525	195950	712710
