,Taxonomic_Rank,Taxon,Reference_Count,Distance_to_closest,Precision,Recall,F1,Method
877,genus,28889,167,0.010205313,0.9999399027930197,0.9983799107453339,0.9991542978919103,Kraken-II (16Gb)
878,order,28889,167,0.010205313,0.9999399027930197,0.9983799107453339,0.9991542978919103,Kraken-II (16Gb)
879,phylum,28889,167,0.010205313,0.9999399027930197,0.9983799107453339,0.9991542978919103,Kraken-II (16Gb)
880,species,28889,167,0.010205313,0.9999399018900899,0.9983649099202908,0.9991467852573098,Kraken-II (16Gb)
881,superkingdom,28889,167,0.010205313,0.9999399027930197,0.9983799107453339,0.9991542978919103,Kraken-II (16Gb)
882,class,1706441,3,0.237239616,0.0,0.0,0.0,Kraken-II (16Gb)
883,family,1706441,3,0.237239616,0.0,0.0,0.0,Kraken-II (16Gb)
884,genus,1706441,3,0.237239616,0.0,0.0,0.0,Kraken-II (16Gb)
885,order,1706441,3,0.237239616,0.0,0.0,0.0,Kraken-II (16Gb)
886,phylum,1706441,3,0.237239616,0.898678400900464,0.009189465147723735,0.018192697835082105,Kraken-II (16Gb)
887,species,1706441,3,0.237239616,0.0,0.0,0.0,Kraken-II (16Gb)
888,superkingdom,1706441,3,0.237239616,0.9177489045057878,0.0095481158970803,0.01889939946929931,Kraken-II (16Gb)
889,class,976,834,0.25148,0.15434605885990205,0.00289519397755536,0.00568341138156135,Kraken-II (16Gb)
890,family,976,834,0.25148,0.16129032121145737,0.0028928576861869306,0.0056834266631135616,Kraken-II (16Gb)
891,genus,976,834,0.25148,0.0,0.0,0.0,Kraken-II (16Gb)
892,order,976,834,0.25148,0.15434605885990205,0.00289519397755536,0.00568341138156135,Kraken-II (16Gb)
893,phylum,976,834,0.25148,0.23564752846697246,0.005387503433138869,0.010533731880876132,Kraken-II (16Gb)
894,species,976,834,0.25148,0.0,0.0,0.0,Kraken-II (16Gb)
895,superkingdom,976,834,0.25148,0.9878242404032598,0.027999519832543136,0.05445498169664613,Kraken-II (16Gb)
896,class,201174,1097,0.152361,0.9737747442480544,0.2608078305397408,0.41142006467255593,Kraken-II (16Gb)
897,family,201174,1097,0.152361,0.6261536457648813,0.15815480585107858,0.2525229594557067,Kraken-II (16Gb)
898,genus,201174,1097,0.152361,0.0010897203043300251,0.000283462781283243,0.0004466439063621931,Kraken-II (16Gb)
899,order,201174,1097,0.152361,0.6657747192496338,0.1701372494472351,0.2710135245308146,Kraken-II (16Gb)
900,phylum,201174,1097,0.152361,0.9737034326157761,0.2617713258113006,0.4126115466245803,Kraken-II (16Gb)
901,species,201174,1097,0.152361,0.0011730663946405988,0.00027831895346909377,0.0004468179617764009,Kraken-II (16Gb)
902,superkingdom,201174,1097,0.152361,0.9991144069302517,0.27082864469087803,0.4261398488308468,Kraken-II (16Gb)
903,class,28890,407,0.086704214,0.9953608943953057,0.21907235841092623,0.3591045659833395,Kraken-II (16Gb)
904,family,28890,407,0.086704214,0.9960404143937464,0.2190394691079224,0.35910456755694253,Kraken-II (16Gb)
905,genus,28890,407,0.086704214,0.055365256864477276,0.014900101588798564,0.023477587875104868,Kraken-II (16Gb)
906,order,28890,407,0.086704214,0.9958364609952656,0.2190493348618669,0.35910456708479804,Kraken-II (16Gb)
907,phylum,28890,407,0.086704214,0.9965921476304579,0.21949352264144384,0.35975051382479256,Kraken-II (16Gb)
908,species,28890,407,0.086704214,0.0,0.0,0.0,Kraken-II (16Gb)
909,superkingdom,28890,407,0.086704214,0.9972074642438309,0.21974904688563787,0.3601338045226005,Kraken-II (16Gb)
910,class,1239,1948,0.0543078,0.9966528800160633,0.7028867838365829,0.8243761889816665,Kraken-II (16Gb)
911,family,1239,1948,0.0543078,0.9931189227496272,0.7004747907603475,0.8215083186980621,Kraken-II (16Gb)
912,genus,1239,1948,0.0543078,0.9917429620536187,0.6994764712814416,0.8203509870893269,Kraken-II (16Gb)
913,order,1239,1948,0.0543078,0.9962259321102312,0.7026921340498282,0.8240962524241039,Kraken-II (16Gb)
914,phylum,1239,1948,0.0543078,0.997103177771768,0.703611850009227,0.825028855461067,Kraken-II (16Gb)
915,species,1239,1948,0.0543078,0.0,0.0,0.0,Kraken-II (16Gb)
916,superkingdom,1239,1948,0.0543078,0.9999574674095745,0.7053326332100304,0.8271888723043682,Kraken-II (16Gb)
917,class,28890,407,0.011627976,0.0021575822476404267,0.041427275350991,0.004100609970484959,Kraken-II (16Gb)
918,family,28890,407,0.011627976,0.05402208180590661,0.002131698512147305,0.004100820520150535,Kraken-II (16Gb)
919,genus,28890,407,0.011627976,0.05402208180590661,0.002131698512147305,0.004100820520150535,Kraken-II (16Gb)
920,order,28890,407,0.011627976,0.05402208180590661,0.002131698512147305,0.004100820520150535,Kraken-II (16Gb)
921,phylum,28890,407,0.011627976,0.9993543102145965,0.9524359858084778,0.975326225291174,Kraken-II (16Gb)
922,species,28890,407,0.011627976,0.05402208180590661,0.002131698512147305,0.004100820520150535,Kraken-II (16Gb)
923,superkingdom,28890,407,0.011627976,0.9993385721036018,0.9524502812829343,0.9753262252874804,Kraken-II (16Gb)
924,class,201174,1097,0.0,0.9998792633564927,0.9938942976951507,0.9968727976766631,Kraken-II (16Gb)
925,family,201174,1097,0.0,0.9992130034507956,0.9910981008795169,0.9951340092205032,Kraken-II (16Gb)
926,genus,201174,1097,0.0,0.9990148379031184,0.9896699797318894,0.9943154531424888,Kraken-II (16Gb)
927,order,201174,1097,0.0,0.9995314741933754,0.9924665344569802,0.9959814759434488,Kraken-II (16Gb)
928,phylum,201174,1097,0.0,0.9998792633564927,0.9938942976951507,0.9968727976766631,Kraken-II (16Gb)
929,species,201174,1097,0.0,0.9990754071998369,0.9896105454479159,0.9943154531453422,Kraken-II (16Gb)
930,superkingdom,201174,1097,0.0,0.9999849105202823,0.9940749406002947,0.9970161676814119,Kraken-II (16Gb)
931,class,928852,14,0.181149847,0.0,0.0,0.0,Kraken-II (16Gb)
932,family,928852,14,0.181149847,0.0,0.0,0.0,Kraken-II (16Gb)
933,genus,928852,14,0.181149847,0.0,0.0,0.0,Kraken-II (16Gb)
934,order,928852,14,0.181149847,0.0,0.0,0.0,Kraken-II (16Gb)
935,phylum,928852,14,0.181149847,0.9338022303111202,0.03393627737923282,0.06549174967123604,Kraken-II (16Gb)
936,species,928852,14,0.181149847,0.0,0.0,0.0,Kraken-II (16Gb)
937,superkingdom,928852,14,0.181149847,0.9706242310460047,0.035723402652492915,0.06890989657919362,Kraken-II (16Gb)
938,class,201174,1097,0.0,0.9999699774832295,0.9992499810996399,0.9996048496678288,Kraken-II (16Gb)
939,family,201174,1097,0.0,0.9998790644132546,0.9922591096487707,0.9960495139155765,Kraken-II (16Gb)
940,genus,201174,1097,0.0,0.9998790388133905,0.9920490854960247,0.9959436731051673,Kraken-II (16Gb)
941,order,201174,1097,0.0,0.9999397398273641,0.995679762237571,0.9978002042693919,Kraken-II (16Gb)
942,phylum,201174,1097,0.0,0.9999699779338962,0.999264981474647,0.9996123554273526,Kraken-II (16Gb)
943,species,201174,1097,0.0,0.9998790388133905,0.9920490854960247,0.9959436731051673,Kraken-II (16Gb)
944,superkingdom,201174,1097,0.0,0.9999999998499084,0.9993850029250776,0.9996874068285846,Kraken-II (16Gb)
945,class,28890,407,0.913006051,0.0,0.0,0.0,Kraken-II (16Gb)
946,family,28890,407,0.913006051,0.0,0.0,0.0,Kraken-II (16Gb)
947,genus,28890,407,0.913006051,0.0,0.0,0.0,Kraken-II (16Gb)
948,order,28890,407,0.913006051,0.0,0.0,0.0,Kraken-II (16Gb)
949,phylum,28890,407,0.913006051,0.407176280699278,0.003937423626964952,0.007799236536810476,Kraken-II (16Gb)
950,species,28890,407,0.913006051,0.0,0.0,0.0,Kraken-II (16Gb)
951,superkingdom,28890,407,0.913006051,0.4139860081959999,0.004468059412439914,0.008840491806667409,Kraken-II (16Gb)
952,class,1729712,1,0.273138,0.0,0.0,0.0,Kraken-II (16Gb)
953,family,1729712,1,0.273138,0.0,0.0,0.0,Kraken-II (16Gb)
954,genus,1729712,1,0.273138,0.0,0.0,0.0,Kraken-II (16Gb)
955,order,1729712,1,0.273138,0.0,0.0,0.0,Kraken-II (16Gb)
956,phylum,1729712,1,0.273138,0.034981343120422836,0.0011610266569923177,0.0022468387057480244,Kraken-II (16Gb)
957,species,1729712,1,0.273138,0.0,0.0,0.0,Kraken-II (16Gb)
958,superkingdom,1729712,1,0.273138,0.9840060891698168,0.03878424014427253,0.07462635154093492,Kraken-II (16Gb)
959,class,1729712,1,0.287825,0.0,0.0,0.0,Kraken-II (16Gb)
960,family,1729712,1,0.287825,0.0,0.0,0.0,Kraken-II (16Gb)
961,genus,1729712,1,0.287825,0.0,0.0,0.0,Kraken-II (16Gb)
962,order,1729712,1,0.287825,0.0,0.0,0.0,Kraken-II (16Gb)
963,phylum,1729712,1,0.287825,0.0351758790434585,0.0005326677522132089,0.0010491499852661012,Kraken-II (16Gb)
964,species,1729712,1,0.287825,0.0,0.0,0.0,Kraken-II (16Gb)
965,superkingdom,1729712,1,0.287825,0.9852713101916953,0.019070339692253278,0.037416095401562134,Kraken-II (16Gb)
966,class,1224,2975,0.121587,0.9572565753592198,0.25172162724088804,0.3986179225210598,Kraken-II (16Gb)
967,family,1224,2975,0.121587,0.43230387858759034,0.11088962588096685,0.17650112699611148,Kraken-II (16Gb)
968,genus,1224,2975,0.121587,0.27382591381839844,0.06261696953761094,0.10192303143993185,Kraken-II (16Gb)
969,order,1224,2975,0.121587,0.8905418475504706,0.2270533635186559,0.3618460612706393,Kraken-II (16Gb)
970,phylum,1224,2975,0.121587,0.985135827219582,0.2604885100351642,0.41202551365153467,Kraken-II (16Gb)
971,species,1224,2975,0.121587,0.0,0.0,0.0,Kraken-II (16Gb)
972,superkingdom,1224,2975,0.121587,0.9993809786159927,0.2664276283805767,0.42069646078767176,Kraken-II (16Gb)
973,class,651137,49,0.040166961,0.9934108653191759,0.9100457239787457,0.9498977446945291,Kraken-II (16Gb)
974,family,651137,49,0.040166961,0.9934108653191759,0.9100457239787457,0.9498977446945291,Kraken-II (16Gb)
975,genus,651137,49,0.040166961,0.9934108653191759,0.9100457239787457,0.9498977446945291,Kraken-II (16Gb)
976,order,651137,49,0.040166961,0.9934108653191759,0.9100457239787457,0.9498977446945291,Kraken-II (16Gb)
977,phylum,651137,49,0.040166961,0.9992431470270092,0.9116044489107632,0.9534090874274417,Kraken-II (16Gb)
978,species,651137,49,0.040166961,0.0,0.0,0.0,Kraken-II (16Gb)
979,superkingdom,651137,49,0.040166961,0.9992270625093777,0.9120384267619276,0.9536390574615186,Kraken-II (16Gb)
980,class,28890,407,0.021555428,0.0,0.0,0.0,Kraken-II (16Gb)
981,family,28890,407,0.021555428,0.0,0.0,0.0,Kraken-II (16Gb)
982,genus,28890,407,0.021555428,0.0,0.0,0.0,Kraken-II (16Gb)
983,order,28890,407,0.021555428,0.0,0.0,0.0,Kraken-II (16Gb)
984,phylum,28890,407,0.021555428,0.9999846409866554,0.976629766151167,0.9881642284238579,Kraken-II (16Gb)
985,species,28890,407,0.021555428,0.0,0.0,0.0,Kraken-II (16Gb)
986,superkingdom,28890,407,0.021555428,0.9999846409866554,0.976629766151167,0.9881642284238579,Kraken-II (16Gb)
987,class,28890,407,0.070617536,0.0,0.0,0.0,Kraken-II (16Gb)
988,family,28890,407,0.070617536,0.0,0.0,0.0,Kraken-II (16Gb)
989,genus,28890,407,0.070617536,0.0,0.0,0.0,Kraken-II (16Gb)
990,order,28890,407,0.070617536,0.0,0.0,0.0,Kraken-II (16Gb)
991,phylum,28890,407,0.070617536,0.9989745146038637,0.7896957049240094,0.8820871108190002,Kraken-II (16Gb)
992,species,28890,407,0.070617536,0.0,0.0,0.0,Kraken-II (16Gb)
993,superkingdom,28890,407,0.070617536,0.9988607232509521,0.7897818546414368,0.8820964834514504,Kraken-II (16Gb)
994,class,1224,2975,0.0296252,0.9974228176603765,0.8436006132041128,0.9140806315580714,Kraken-II (16Gb)
995,family,1224,2975,0.0296252,0.9904436369672965,0.8368741776666907,0.9072008837978928,Kraken-II (16Gb)
996,genus,1224,2975,0.0296252,0.9905437350471838,0.8362388302157215,0.9068693950526979,Kraken-II (16Gb)
997,order,1224,2975,0.0296252,0.9902139686220456,0.8370992134245161,0.9072367082073844,Kraken-II (16Gb)
998,phylum,1224,2975,0.0296252,0.9992546185246322,0.8451031893665886,0.9157319505267214,Kraken-II (16Gb)
999,species,1224,2975,0.0296252,0.8953253374454008,0.7755092023271151,0.8311162669389586,Kraken-II (16Gb)
1000,superkingdom,1224,2975,0.0296252,0.9999468432057077,0.8465438616274835,0.9168681710804356,Kraken-II (16Gb)
1001,class,1224,2975,0.227024,0.8098468679785872,0.0636056389392556,0.11794628177572843,Kraken-II (16Gb)
1002,family,1224,2975,0.227024,0.025621316870045305,0.0015907355558681063,0.002994391392365916,Kraken-II (16Gb)
1003,genus,1224,2975,0.227024,0.028137309993986184,0.0015819530790214113,0.002994484193641553,Kraken-II (16Gb)
1004,order,1224,2975,0.227024,0.02356822997037891,0.0015993858355832342,0.0029943020399466154,Kraken-II (16Gb)
1005,phylum,1224,2975,0.227024,0.9161643818882843,0.07576123730126853,0.1399480889695615,Kraken-II (16Gb)
1006,species,1224,2975,0.227024,0.0,0.0,0.0,Kraken-II (16Gb)
1007,superkingdom,1224,2975,0.227024,0.997247546882423,0.08697543921516925,0.1599952122994009,Kraken-II (16Gb)
1008,class,1117,295,0.0906249,0.9818420186883507,0.4531030205174318,0.620055084910331,Kraken-II (16Gb)
1009,family,1117,295,0.0906249,0.5808873718049623,0.29397647310158426,0.39038136029935316,Kraken-II (16Gb)
1010,genus,1117,295,0.0906249,0.21392680357959848,0.12482496058882701,0.15765300367511798,Kraken-II (16Gb)
1011,order,1117,295,0.0906249,0.9818420186883507,0.4531030205174318,0.620055084910331,Kraken-II (16Gb)
1012,phylum,1117,295,0.0906249,0.9959704932908815,0.4605893932554003,0.6298818195299176,Kraken-II (16Gb)
1013,species,1117,295,0.0906249,0.21629511669081927,0.12403252454038774,0.15765302522441135,Kraken-II (16Gb)
1014,superkingdom,1117,295,0.0906249,0.9999352621868534,0.4633915847201092,0.6332944963993569,Kraken-II (16Gb)
1015,class,651137,49,0.044225125,0.9693420733194732,0.36799696504279256,0.5334657308412047,Kraken-II (16Gb)
1016,family,651137,49,0.044225125,0.9696133697294737,0.36795787998726115,0.5334657315337182,Kraken-II (16Gb)
1017,genus,651137,49,0.044225125,0.9515146621953472,0.36032994724504236,0.5227091867718336,Kraken-II (16Gb)
1018,order,651137,49,0.044225125,0.9693420733194732,0.36799696504279256,0.5334657308412047,Kraken-II (16Gb)
1019,phylum,651137,49,0.044225125,0.9933905376494316,0.3865044513374482,0.55648739265723,Kraken-II (16Gb)
1020,species,651137,49,0.044225125,0.0,0.0,0.0,Kraken-II (16Gb)
1021,superkingdom,651137,49,0.044225125,0.9935105064147441,0.38677273336640056,0.5567842587640217,Kraken-II (16Gb)
1022,class,1224,2975,0.0,0.9998795396916401,0.9961745599249652,0.9980186113478159,Kraken-II (16Gb)
1023,family,1224,2975,0.0,0.9997890262059722,0.9953790525564672,0.9975741656890424,Kraken-II (16Gb)
1024,genus,1224,2975,0.0,0.9997889753252356,0.9951390033464151,0.9974535700847922,Kraken-II (16Gb)
1025,order,1224,2975,0.0,0.9997890262059722,0.9953790525564672,0.9975741656890424,Kraken-II (16Gb)
1026,phylum,1224,2975,0.0,0.9999548538020564,0.9967598702452958,0.9983498058826604,Kraken-II (16Gb)
1027,species,1224,2975,0.0,0.99699100503693,0.9320096268152813,0.9634008223691856,Kraken-II (16Gb)
1028,superkingdom,1224,2975,0.0,0.9999999998495448,0.9969700150003794,0.9984777087769742,Kraken-II (16Gb)
1029,class,1224,2975,0.0,0.9998347081098387,0.9982297166049223,0.9990265677623396,Kraken-II (16Gb)
1030,family,1224,2975,0.0,0.999802653398943,0.9881027393722652,0.9939132663769806,Kraken-II (16Gb)
1031,genus,1224,2975,0.0,0.9997408495556729,0.9839759938508663,0.9917907793651323,Kraken-II (16Gb)
1032,order,1224,2975,0.0,0.999802653398943,0.9881027393722652,0.9939132663769806,Kraken-II (16Gb)
1033,phylum,1224,2975,0.0,0.9998948457991115,0.998529852835504,0.9992068831760342,Kraken-II (16Gb)
1034,species,1224,2975,0.0,0.9996778596082655,0.9778231250220834,0.9886247270381305,Kraken-II (16Gb)
1035,superkingdom,1224,2975,0.0,0.9999999998498408,0.9989350051751338,0.9994622188344334,Kraken-II (16Gb)
1036,class,976,834,0.213479,0.7745940746198945,0.02450336127736183,0.047503395916729724,Kraken-II (16Gb)
1037,family,976,834,0.213479,0.0,0.0,0.0,Kraken-II (16Gb)
1038,genus,976,834,0.213479,0.0,0.0,0.0,Kraken-II (16Gb)
1039,order,976,834,0.213479,0.782818529040451,0.024495220256958904,0.047503401966713196,Kraken-II (16Gb)
1040,phylum,976,834,0.213479,0.8082808244451808,0.027113117249571547,0.05246566761297388,Kraken-II (16Gb)
1041,species,976,834,0.213479,0.0,0.0,0.0,Kraken-II (16Gb)
1042,superkingdom,976,834,0.213479,0.99676244032067,0.03694924915811079,0.07125636258522361,Kraken-II (16Gb)
1043,class,1224,2975,0.0214973,0.9989128527092911,0.8553111626971982,0.9215463705067016,Kraken-II (16Gb)
1044,family,1224,2975,0.0214973,0.9970141387552447,0.8536475328430384,0.919772721244512,Kraken-II (16Gb)
1045,genus,1224,2975,0.0214973,0.9967786792591352,0.8517237228729132,0.9185548840242936,Kraken-II (16Gb)
1046,order,1224,2975,0.0214973,0.996821550065532,0.8537887674316714,0.9197727211065971,Kraken-II (16Gb)
1047,phylum,1224,2975,0.0214973,0.9991235909976821,0.8556524609550636,0.9218341474321238,Kraken-II (16Gb)
1048,species,1224,2975,0.0214973,0.9970594965934076,0.8515187968644332,0.9185548842282968,Kraken-II (16Gb)
1049,superkingdom,1224,2975,0.0214973,0.999982488530105,0.8565835657071695,0.9227400770519414,Kraken-II (16Gb)
1050,class,1915410,4,0.022239411,0.9935752389063743,0.9076616673847036,0.9486723213421983,Kraken-II (16Gb)
1051,family,1915410,4,0.022239411,0.9936408831749928,0.9076068916285557,0.948672321370722,Kraken-II (16Gb)
1052,genus,1915410,4,0.022239411,0.9936400427862162,0.9074861952102401,0.9486060007849729,Kraken-II (16Gb)
1053,order,1915410,4,0.022239411,0.9936408831749928,0.9076068916285557,0.948672321370722,Kraken-II (16Gb)
1054,phylum,1915410,4,0.022239411,0.9935752389063743,0.9076616673847036,0.9486723213421983,Kraken-II (16Gb)
1055,species,1915410,4,0.022239411,0.9894824014924252,0.9047128663519637,0.9451958294654875,Kraken-II (16Gb)
1056,superkingdom,1915410,4,0.022239411,0.9959043465127652,0.9079329708505197,0.9498812050375588,Kraken-II (16Gb)
1057,class,2582935,0,0.50293281,0.9773093000043301,0.09128761685787698,0.16697671617624263,Kraken-II (16Gb)
1058,family,2582935,0,0.50293281,0.0,0.0,0.0,Kraken-II (16Gb)
1059,genus,2582935,0,0.50293281,0.0,0.0,0.0,Kraken-II (16Gb)
1060,order,2582935,0,0.50293281,0.9773093000043301,0.09128761685787698,0.16697671617624263,Kraken-II (16Gb)
1061,phylum,2582935,0,0.50293281,0.9747993563807394,0.09130957749341308,0.16697671252967938,Kraken-II (16Gb)
1062,species,2582935,0,0.50293281,0.0,0.0,0.0,Kraken-II (16Gb)
1063,superkingdom,2582935,0,0.50293281,0.9749121109381399,0.09173056681826333,0.16768202508514882,Kraken-II (16Gb)
1064,class,1224,2975,0.103171,0.960130186585999,0.2503751079476857,0.397174162434528,Kraken-II (16Gb)
1065,family,1224,2975,0.103171,0.9004562914862775,0.2307065175236188,0.367302208002799,Kraken-II (16Gb)
1066,genus,1224,2975,0.103171,0.888828038889602,0.2252776063810491,0.35944752043540174,Kraken-II (16Gb)
1067,order,1224,2975,0.103171,0.8968486510214384,0.23094453508808713,0.367302198301131,Kraken-II (16Gb)
1068,phylum,1224,2975,0.103171,0.9653699636584497,0.2531672392793426,0.40113349403845094,Kraken-II (16Gb)
1069,species,1224,2975,0.103171,0.8961349687753773,0.22481300208932603,0.3594475401289296,Kraken-II (16Gb)
1070,superkingdom,1224,2975,0.103171,0.9995432219940943,0.2626202012837546,0.41594956336537603,Kraken-II (16Gb)
1071,class,1224,2975,0.0837063,0.9246337698825622,0.3706422301318701,0.5291623973712256,Kraken-II (16Gb)
1072,family,1224,2975,0.0837063,0.8493354859233488,0.3254743922819264,0.4706031218107718,Kraken-II (16Gb)
1073,genus,1224,2975,0.0837063,0.6662265522371943,0.24661251175566054,0.35997145623805843,Kraken-II (16Gb)
1074,order,1224,2975,0.0837063,0.9140677493521215,0.3585660458718673,0.5150752469374225,Kraken-II (16Gb)
1075,phylum,1224,2975,0.0837063,0.9841798186161345,0.3972435238818242,0.5660194339503942,Kraken-II (16Gb)
1076,species,1224,2975,0.0837063,0.0,0.0,0.0,Kraken-II (16Gb)
1077,superkingdom,1224,2975,0.0837063,0.9998148830063626,0.4051033571742367,0.5765822823898521,Kraken-II (16Gb)
1078,class,201174,1097,0.10762,0.9611032895557102,0.27962257849856303,0.43320449895668367,Kraken-II (16Gb)
1079,family,201174,1097,0.10762,0.7030987264574233,0.18968617854127534,0.29876539351250114,Kraken-II (16Gb)
1080,genus,201174,1097,0.10762,0.6203558178032591,0.16276307973827883,0.25786565597615796,Kraken-II (16Gb)
1081,order,201174,1097,0.10762,0.6913492762377624,0.19055989580231772,0.2987653522445218,Kraken-II (16Gb)
1082,phylum,201174,1097,0.10762,0.9636391924043575,0.2816299305276006,0.4358695714283504,Kraken-II (16Gb)
1083,species,201174,1097,0.10762,0.0,0.0,0.0,Kraken-II (16Gb)
1084,superkingdom,201174,1097,0.10762,0.9980174862759162,0.29466590618138533,0.454990686413793,Kraken-II (16Gb)
1085,class,1224,2975,0.120876,0.874602295701617,0.19497640851836795,0.31886427712824505,Kraken-II (16Gb)
1086,family,1224,2975,0.120876,0.7192395431792855,0.15018658195312637,0.24848318461387572,Kraken-II (16Gb)
1087,genus,1224,2975,0.120876,0.5971217167272772,0.11900440755136692,0.1984542148512975,Kraken-II (16Gb)
1088,order,1224,2975,0.120876,0.8594794475469496,0.18682660645424762,0.30693140545501824,Kraken-II (16Gb)
1089,phylum,1224,2975,0.120876,0.971632611934383,0.2218364080706186,0.36120197336169935,Kraken-II (16Gb)
1090,species,1224,2975,0.120876,0.0,0.0,0.0,Kraken-II (16Gb)
1091,superkingdom,1224,2975,0.120876,0.9997401072056786,0.23081769493859897,0.37504265377459867,Kraken-II (16Gb)
1092,class,28890,407,0.079189925,0.9955229592661414,0.5081410207459759,0.6728400696186486,Kraken-II (16Gb)
1093,family,28890,407,0.079189925,0.9957282580144565,0.5080875499070853,0.6728400700704161,Kraken-II (16Gb)
1094,genus,28890,407,0.079189925,0.9944285585017749,0.5074460723085161,0.6719808643769063,Kraken-II (16Gb)
1095,order,28890,407,0.079189925,0.9956695925895039,0.5081028261412954,0.6728400699413198,Kraken-II (16Gb)
1096,phylum,28890,407,0.079189925,0.9963483225855203,0.5084381526969871,0.6732890578880698,Kraken-II (16Gb)
1097,species,28890,407,0.079189925,0.0,0.0,0.0,Kraken-II (16Gb)
1098,superkingdom,28890,407,0.079189925,0.9959963493196748,0.5085298581851272,0.6732890571140635,Kraken-II (16Gb)
1099,class,1224,2975,0.189337,0.4730211540931278,0.030876648559988104,0.0579681753665069,Kraken-II (16Gb)
1100,family,1224,2975,0.189337,0.32282608607927693,0.018511881570936986,0.03501481678445223,Kraken-II (16Gb)
1101,genus,1224,2975,0.189337,0.3341772142498531,0.01847589424284978,0.03501484969743124,Kraken-II (16Gb)
1102,order,1224,2975,0.189337,0.4467380212876197,0.027179980149593774,0.0512412455640688,Kraken-II (16Gb)
1103,phylum,1224,2975,0.189337,0.709507040692106,0.04933661835289506,0.0922567287331024,Kraken-II (16Gb)
1104,species,1224,2975,0.189337,0.0,0.0,0.0,Kraken-II (16Gb)
1105,superkingdom,1224,2975,0.189337,0.9958333313574737,0.07530834557583226,0.14002603416261158,Kraken-II (16Gb)
1106,class,928852,14,0.196366292,0.0,0.0,0.0,Kraken-II (16Gb)
1107,family,928852,14,0.196366292,0.0,0.0,0.0,Kraken-II (16Gb)
1108,genus,928852,14,0.196366292,0.0,0.0,0.0,Kraken-II (16Gb)
1109,order,928852,14,0.196366292,0.0,0.0,0.0,Kraken-II (16Gb)
1110,phylum,928852,14,0.196366292,0.8618881116788344,0.5821020350313875,0.6948847268757105,Kraken-II (16Gb)
1111,species,928852,14,0.196366292,0.0,0.0,0.0,Kraken-II (16Gb)
1112,superkingdom,928852,14,0.196366292,0.9973780677824334,0.6172418454878766,0.7625567619520478,Kraken-II (16Gb)
1113,class,1752728,23,0.203639,0.0,0.0,0.0,Kraken-II (16Gb)
1114,family,1752728,23,0.203639,0.0,0.0,0.0,Kraken-II (16Gb)
1115,genus,1752728,23,0.203639,0.0,0.0,0.0,Kraken-II (16Gb)
1116,order,1752728,23,0.203639,0.0,0.0,0.0,Kraken-II (16Gb)
1117,phylum,1752728,23,0.203639,0.3907692267613413,0.005766349340007817,0.011364705641072257,Kraken-II (16Gb)
1118,species,1752728,23,0.203639,0.0,0.0,0.0,Kraken-II (16Gb)
1119,superkingdom,1752728,23,0.203639,0.9999999915038233,0.017654911722793147,0.034696905664756826,Kraken-II (16Gb)
1120,class,1224,2975,0.0122836,0.9994234220714917,0.9104934564607855,0.9528830619201748,Kraken-II (16Gb)
1121,family,1224,2975,0.0122836,0.002823873357116348,0.025617842034933933,0.005085214764202105,Kraken-II (16Gb)
1122,genus,1224,2975,0.0122836,0.0025606037629823278,0.02038079911453366,0.004547621875993138,Kraken-II (16Gb)
1123,order,1224,2975,0.0122836,0.9986300237684855,0.908656734214127,0.9515162150702091,Kraken-II (16Gb)
1124,phylum,1224,2975,0.0122836,0.999654485759941,0.9116526121730257,0.9536226345687148,Kraken-II (16Gb)
1125,species,1224,2975,0.0122836,0.0,0.0,0.0,Kraken-II (16Gb)
1126,superkingdom,1224,2975,0.0122836,0.9999999998358502,0.9137954308857762,0.9549512359688705,Kraken-II (16Gb)
1127,class,201174,1097,0.000200824,0.9999540861646841,0.9800942036211306,0.9899195481192471,Kraken-II (16Gb)
1128,family,201174,1097,0.000200824,0.999923333895562,0.9782634782967412,0.9889698260737619,Kraken-II (16Gb)
1129,genus,201174,1097,0.000200824,0.00010837423168732884,0.0033605376698966024,0.00020937333185445378,Kraken-II (16Gb)
1130,order,201174,1097,0.000200824,0.999923333895562,0.9782634782967412,0.9889698260737619,Kraken-II (16Gb)
1131,phylum,201174,1097,0.000200824,0.9999540861646841,0.9800942036211306,0.9899195481192471,Kraken-II (16Gb)
1132,species,201174,1097,0.000200824,0.0,0.0,0.0,Kraken-II (16Gb)
1133,superkingdom,201174,1097,0.000200824,0.9999999998499894,0.9999250002250101,0.9999574986562189,Kraken-II (16Gb)
1134,class,28890,407,0.984427558,0.9574468021446356,0.02162064771532504,0.04228597036586745,Kraken-II (16Gb)
1135,family,28890,407,0.984427558,0.0,0.0,0.0,Kraken-II (16Gb)
1136,genus,28890,407,0.984427558,0.0,0.0,0.0,Kraken-II (16Gb)
1137,order,28890,407,0.984427558,0.9546666603022222,0.021501824348488442,0.04205598702274476,Kraken-II (16Gb)
1138,phylum,28890,407,0.984427558,0.974042823010754,0.022528404397237096,0.04403781651413585,Kraken-II (16Gb)
1139,species,28890,407,0.984427558,0.0,0.0,0.0,Kraken-II (16Gb)
1140,superkingdom,28890,407,0.984427558,0.9757807458522578,0.022977982556697835,0.04489822782712134,Kraken-II (16Gb)
1141,class,651137,49,0.198423957,0.891136792956293,0.013898488443384547,0.02736980054572155,Kraken-II (16Gb)
